province,max,min,wind,wind_d,rain,humidi,cloud,pressure,date,doy,et0_penman_monteith,et0_hargreaves
Chau Doc,32,25,9,SE,9.3,83,43,1008,2016-11-22,327,10.378418170063743,3.6218697014592576
Chau Doc,33,26,7,SE,0.5,75,32,1008,2017-11-22,326,11.7570383276495,3.70781214628543
Chau Doc,33,26,7,SE,0.0,69,22,1012,2018-11-22,326,13.956762621819491,3.70781214628543
Chau Doc,31,24,10,ENE,0.0,72,32,1011,2019-11-22,326,16.79373927126146,3.551033620015433
Chau Doc,33,26,6,E,1.8,76,41,1010,2020-11-22,327,10.273985037667316,3.7000958289205808
Chau Doc,32,25,4,W,2.9,85,32,1010,2009-11-16,320,6.031588321372949,3.6790457695254895
Chau Doc,30,24,9,SE,10.0,88,57,1010,2010-11-16,320,7.936002641554824,3.295784590910632
Chau Doc,31,24,11,ENE,1.7,79,33,1009,2011-11-16,320,14.116846651647258,3.5995847377862784
Chau Doc,31,24,8,S,1.7,86,72,1009,2012-11-16,321,8.430396547138388,3.591025297225868
Chau Doc,31,23,10,E,14.6,85,60,1009,2013-11-16,320,10.353856321501432,3.8056442415065486
Chau Doc,32,24,7,NE,0.1,76,36,1010,2014-11-16,320,11.705893427443543,3.8905916576116053
Chau Doc,33,26,7,ESE,0.8,73,33,1010,2015-11-16,320,12.533621175711295,3.7585068012647014
Chau Doc,32,24,8,S,1.0,76,15,1010,2016-11-16,321,12.8094117820919,3.8813402326656723
Chau Doc,32,25,11,ESE,6.8,82,31,1010,2017-11-16,320,12.415996792770827,3.6790457695254895
Chau Doc,33,26,9,ESE,2.0,74,35,1011,2018-11-16,320,14.5227621576229,3.7585068012647014
Chau Doc,31,25,7,SW,0.1,73,41,1011,2019-11-16,320,12.427210502907748,3.3693512112434587
Chau Doc,31,25,9,SE,9.9,76,73,1010,2020-11-16,321,13.482679820601842,3.361339242219076
Chau Doc,28,21,17,E,0.0,76,25,1012,2009-11-23,327,21.670344258145523,3.3089651916139653
Chau Doc,31,24,7,E,1.8,86,65,1008,2010-11-23,327,7.757461490853098,3.543643573997935
Chau Doc,32,24,18,NE,0.7,74,31,1010,2011-11-23,327,23.990010801643106,3.830127953877306
Chau Doc,33,25,8,ESE,11.1,80,30,1009,2012-11-23,328,11.052974258053599,3.905833822068921
Chau Doc,31,25,10,E,4.3,79,39,1009,2013-11-23,327,12.96076181960626,3.31698810780266
Chau Doc,32,24,6,ENE,5.3,79,36,1010,2014-11-23,327,9.547104286742226,3.830127953877306
Chau Doc,33,26,8,ENE,1.0,69,31,1010,2015-11-23,327,15.360921391234738,3.7000958289205808
Chau Doc,32,25,9,SE,18.1,85,34,1009,2016-11-23,328,9.454835496941913,3.6145390934664405
Chau Doc,33,26,6,S,0.3,76,30,1009,2017-11-23,327,10.269251788321876,3.7000958289205808
Chau Doc,33,25,12,S,0.0,67,12,1012,2018-11-23,327,22.178477331425636,3.913755201778557
Chau Doc,31,23,9,E,0.0,67,16,1011,2019-11-23,327,18.169293206100207,3.746500705976055
Chau Doc,32,25,8,SSE,6.7,75,61,1010,2020-11-23,328,12.954050667469604,3.6145390934664405
Chau Doc,29,22,16,NNE,0.0,82,22,1012,2009-11-18,322,16.054970049517884,3.4244695450424154
Chau Doc,30,24,9,NE,9.0,88,60,1010,2010-11-18,322,7.923844735157662,3.2802733156234094
Chau Doc,33,24,5,ESE,1.7,75,37,1009,2011-11-18,322,9.806865018125253,4.152012359360594
Chau Doc,31,25,9,ESE,4.3,84,45,1010,2012-11-18,323,9.766768743786024,3.3458211734288916
Chau Doc,31,24,13,ESE,5.9,79,23,1010,2013-11-18,322,15.809904777658184,3.5826436579774
Chau Doc,31,23,17,NNE,0.0,68,16,1011,2014-11-18,322,28.035778225423037,3.787733363581444
Chau Doc,33,26,13,ESE,1.0,73,29,1011,2015-11-18,322,19.463242164219594,3.7408177709123844
Chau Doc,31,25,10,ENE,8.5,81,41,1008,2016-11-18,323,11.962454715634554,3.3458211734288916
Chau Doc,33,26,5,WSW,6.7,79,33,1008,2017-11-18,322,8.349677869553958,3.7408177709123844
Chau Doc,31,26,5,WNW,0.3,75,44,1011,2018-11-18,322,9.048318610555595,3.0947272929831913
Chau Doc,31,25,8,ESE,7.5,77,71,1011,2019-11-18,322,11.99360080231805,3.3534937021328606
Chau Doc,33,26,7,SSE,0.0,71,22,1008,2020-11-18,323,13.223835648536962,3.732259075333088
Chau Doc,30,23,10,WNW,0.1,72,34,1011,2009-11-25,329,16.88572013185419,3.451608466587485
Chau Doc,31,23,11,ENE,0.0,76,9,1009,2010-11-25,329,15.97702273102976,3.7315716667112713
Chau Doc,30,23,15,NNE,0.3,78,42,1010,2011-11-25,329,18.18579621617387,3.451608466587485
Chau Doc,32,25,12,E,3.9,82,31,1010,2012-11-25,330,13.087725652704695,3.6005703463923933
Chau Doc,32,26,6,SE,11.3,79,28,1009,2013-11-25,329,9.130510625552258,3.375905317423761
Chau Doc,33,25,4,S,6.0,80,32,1009,2014-11-25,329,7.235770654016662,3.8981596875465954
Chau Doc,32,26,7,E,7.2,77,39,1010,2015-11-25,329,10.845589685938718,3.375905317423761
Chau Doc,32,25,6,SSE,0.5,80,25,1009,2016-11-25,330,9.010714207627371,3.6005703463923933
Chau Doc,31,24,15,ENE,0.9,75,30,1011,2017-11-25,329,20.268917356805993,3.529522878925803
Chau Doc,29,25,13,WSW,0.2,75,51,1009,2018-11-25,329,17.744948612373996,2.638619630015127
Chau Doc,30,25,8,SSE,5.1,80,60,1011,2019-11-25,329,10.529122033175558,2.982991278285785
Chau Doc,31,25,8,ESE,0.5,71,41,1010,2020-11-25,330,14.443258610941019,3.297481688940548
Chau Doc,26,24,7,SSW,0.9,76,45,1011,2009-11-26,330,10.656343499839407,1.7790987568652623
Chau Doc,30,21,12,ENE,0.0,76,24,1009,2010-11-26,330,17.32366976984074,3.8181276196228944
Chau Doc,32,23,11,NNE,2.6,80,30,1008,2011-11-26,330,13.889263341267297,3.994484553554668
Chau Doc,32,24,11,ESE,4.5,80,21,1010,2012-11-26,331,13.674182861540125,3.800596650251417
Chau Doc,31,25,5,W,9.1,81,29,1008,2013-11-26,330,7.589487426110621,3.297481688940548
Chau Doc,33,25,4,SSE,10.8,80,37,1008,2014-11-26,330,7.22708980881902,3.890739337443658
Chau Doc,32,25,10,ENE,4.9,73,30,1010,2015-11-26,330,16.160166734776446,3.6005703463923933
Chau Doc,32,25,6,E,0.3,79,31,1009,2016-11-26,331,9.323784819584727,3.5939441242630896
Chau Doc,32,24,13,ENE,1.8,75,36,1010,2017-11-26,330,18.495696958835815,3.8076038815153743
Chau Doc,25,23,14,NNW,3.7,85,79,1010,2018-11-26,330,11.725474490245192,1.7375310289011205
Chau Doc,32,24,10,E,1.1,74,46,1010,2019-11-26,330,15.901902623280607,3.8076038815153743
Chau Doc,31,25,7,SSE,0.0,70,25,1010,2020-11-26,331,13.465562970511952,3.2914132486557683
Chau Doc,31,24,7,ESE,0.1,74,46,1011,2009-11-27,331,12.220528335451052,3.516321141017667
Chau Doc,31,22,10,NNE,0.6,79,41,1009,2010-11-27,331,13.61327234261939,3.8991172111205596
Chau Doc,32,24,8,E,2.1,79,24,1008,2011-11-27,331,11.477594186039132,3.800596650251417
Chau Doc,32,25,10,ESE,27.6,82,22,1010,2012-11-27,332,11.59513105785968,3.587564298782465
Chau Doc,31,25,9,SE,13.5,82,43,1009,2013-11-27,331,10.64565476191224,3.2914132486557683
Chau Doc,32,25,5,SSE,0.1,80,40,1009,2014-11-27,331,8.037543914818007,3.5939441242630896
Chau Doc,32,24,10,NE,2.0,70,24,1011,2015-11-27,331,17.948881769867565,3.800596650251417
Chau Doc,32,26,5,E,2.7,78,50,1010,2016-11-27,332,8.374144079812151,3.3573078102253935
Chau Doc,32,24,14,ENE,0.4,73,23,1009,2017-11-27,331,20.819052900096693,3.800596650251417
Chau Doc,31,22,7,SE,5.4,82,54,1012,2018-11-27,331,9.616964883389883,3.8991172111205596
Chau Doc,31,25,7,E,6.2,77,44,1010,2019-11-27,331,10.881641542147944,3.2914132486557683
Chau Doc,31,25,13,ENE,0.0,69,27,1011,2020-11-27,332,21.87643893631949,3.2855704638530567
Chau Doc,33,24,7,ENE,0.7,75,28,1012,2009-11-28,332,12.17870150458426,4.067915548728096
Chau Doc,32,23,10,NNE,14.1,80,30,1009,2010-11-28,332,13.035295852668916,3.980055601671334
Chau Doc,32,24,8,SE,1.0,76,31,1008,2011-11-28,332,12.728014403911201,3.7938499834940917
Chau Doc,32,25,11,E,1.2,79,24,1010,2012-11-28,333,13.991869986545563,3.5814363471747144
Chau Doc,31,25,7,NE,4.1,84,40,1011,2013-11-28,332,8.294406795053309,3.2855704638530567
Chau Doc,32,25,5,WNW,1.4,78,21,1009,2014-11-28,332,8.568416234665452,3.587564298782465
Chau Doc,33,25,10,ENE,3.0,71,40,1012,2015-11-28,332,17.346848860829287,3.876685135972129
Chau Doc,31,25,10,ESE,0.6,78,20,1011,2016-11-28,333,13.45291814709055,3.279958350695063
Chau Doc,32,25,11,NE,1.9,73,39,1009,2017-11-28,332,17.285786041306483,3.587564298782465
Chau Doc,31,24,8,NE,1.7,79,37,1013,2018-11-28,332,11.330585729179292,3.510079108743967
Chau Doc,32,25,11,ESE,1.7,75,32,1010,2019-11-28,332,16.195524782532164,3.587564298782465
Chau Doc,31,24,14,NNE,2.2,72,30,1011,2020-11-28,333,21.342020416256386,3.504083510302691
Chau Doc,29,22,14,S,0.0,73,29,1011,2009-11-24,328,20.94026109553042,3.3803356964815743
Chau Doc,31,24,5,S,0.5,81,31,1009,2010-11-24,328,7.792731007199487,3.5364712944714856
Chau Doc,31,23,19,NE,1.6,75,29,1010,2011-11-24,328,24.110484211177425,3.7389178467668307
Chau Doc,32,25,12,ESE,6.2,81,45,1010,2012-11-24,329,13.685274374861965,3.6074372912641204
Chau Doc,33,24,7,SE,24.1,80,36,1009,2013-11-24,328,10.337763778449764,4.0985020908998795
Chau Doc,32,25,3,SE,7.9,80,38,1009,2014-11-24,328,6.0297818083139045,3.6145390934664405
Chau Doc,33,26,8,SSE,7.3,71,28,1009,2015-11-24,328,14.528761981395858,3.6926068924613964
Chau Doc,32,25,7,ESE,3.5,83,52,1009,2016-11-24,329,8.853419676643666,3.6074372912641204
Chau Doc,33,25,12,ESE,7.2,76,30,1010,2017-11-24,328,16.829435078679218,3.905833822068921
Chau Doc,30,25,12,W,0.0,71,32,1011,2018-11-24,328,19.30652081255083,2.98886376124784
Chau Doc,32,24,6,S,2.6,73,43,1011,2019-11-24,328,11.47616008191381,3.8223758344178753
Chau Doc,32,25,11,NNE,3.3,72,30,1010,2020-11-24,329,17.859326589753415,3.6074372912641204
Chau Doc,31,22,9,ENE,0.0,73,24,1013,2009-12-01,335,15.558852792586862,3.8730932229228108
Chau Doc,31,24,11,NE,0.4,81,42,1007,2010-12-01,335,12.911927564582442,3.492852059449062
Chau Doc,32,24,12,ENE,0.0,67,6,1009,2011-12-01,335,22.233535244150616,3.775230220617433
Chau Doc,32,25,9,ESE,0.1,77,28,1010,2012-12-01,336,13.110954770502644,3.564615454571844
Chau Doc,29,21,18,ENE,0.0,72,21,1011,2013-12-01,335,26.04307871395445,3.527944398306247
Chau Doc,32,26,6,SW,0.0,74,24,1008,2014-12-01,335,10.67496363532785,3.3408305442284973
Chau Doc,33,26,8,ENE,6.7,70,36,1011,2015-12-01,335,14.917843830748756,3.647061863398248
Chau Doc,30,24,17,NNE,5.2,81,40,1012,2016-12-01,336,17.1310813895507,3.193274947817522
Chau Doc,33,25,12,ENE,0.0,67,19,1008,2017-12-01,335,22.088938796610694,3.8576588280544946
Chau Doc,32,26,7,SE,2.6,73,42,1011,2018-12-01,335,12.28085465402209,3.3408305442284973
Chau Doc,32,25,9,ESE,0.0,70,24,1011,2019-12-01,335,16.35094062479095,3.569956961423655
Chau Doc,28,22,14,NE,0.1,81,58,1011,2020-12-01,336,15.19359404234968,3.050718030504239
Chau Doc,32,23,9,NNE,0.9,72,27,1012,2009-12-02,336,15.929086376759603,3.9545960786229633
Chau Doc,30,23,11,NNE,0.1,78,30,1008,2010-12-02,336,14.656053864984203,3.4106363852598856
Chau Doc,31,23,16,NE,0.0,68,3,1009,2011-12-02,336,26.770510547574908,3.687276301437869
Chau Doc,33,24,6,E,0.1,73,41,1010,2012-12-02,337,11.586990430579196,4.036145406824474
Chau Doc,29,20,19,ENE,0.0,70,23,1011,2013-12-02,336,29.14590653762226,3.692702298581707
Chau Doc,32,25,4,ESE,1.4,79,67,1009,2014-12-02,336,7.2319424755523745,3.564615454571844
Chau Doc,33,26,8,E,2.6,70,22,1012,2015-12-02,336,14.921427313286957,3.6416049892278237
Chau Doc,31,24,13,NNE,6.5,81,51,1012,2016-12-02,337,14.468913086763628,3.482665631241318
Chau Doc,32,25,15,NE,27.8,73,46,1009,2017-12-02,336,21.5468858251435,3.564615454571844
Chau Doc,33,25,8,E,1.7,72,31,1010,2018-12-02,336,14.323851442692849,3.8518868506092026
Chau Doc,30,24,12,E,0.2,68,23,1011,2019-12-02,336,21.351504455584653,3.193274947817522
Chau Doc,30,23,6,E,2.5,78,61,1011,2020-12-02,337,9.69094072490005,3.4057855952315754
Chau Doc,31,23,10,NE,0.5,71,25,1013,2009-12-03,337,17.53444245508523,3.682032059280617
Chau Doc,30,22,13,NNE,0.0,75,29,1009,2010-12-03,337,18.65757159724368,3.599843843671674
Chau Doc,30,22,11,NNE,0.0,68,18,1009,2011-12-03,337,20.576374679087937,3.599843843671674
Chau Doc,33,25,6,ENE,0.2,71,30,1010,2012-12-03,338,12.00650112910773,3.8412285274889904
Chau Doc,29,21,17,SE,0.0,73,35,1010,2013-12-03,337,24.214650937468736,3.5176556280627316
Chau Doc,30,25,7,SSE,1.3,84,38,1009,2014-12-03,337,8.085961910385597,2.943389676040374
Chau Doc,33,26,9,ESE,1.1,69,47,1011,2015-12-03,337,16.706484996353556,3.6364257032608016
Chau Doc,31,24,11,ENE,1.1,79,28,1011,2016-12-03,338,14.03789617773734,3.4779755211843937
Chau Doc,31,25,7,SE,11.4,81,58,1009,2017-12-03,337,9.37474338335463,3.259910383494801
Chau Doc,32,26,6,SE,13.1,73,30,1010,2018-12-03,337,10.993209889967872,3.331087466103857
Chau Doc,29,22,17,NNE,0.3,64,5,1012,2019-12-03,337,31.22935937753423,3.3289055592218335
Chau Doc,30,22,15,NNE,1.8,69,21,1011,2020-12-03,338,25.023327138125083,3.5949959295730296
Chau Doc,32,21,9,ENE,0.0,67,5,1012,2009-12-04,338,18.85155740157056,4.263628610219574
Chau Doc,31,22,14,NNE,0.5,75,27,1008,2010-12-04,338,19.792803537457885,3.856597185142577
Chau Doc,29,21,11,NNE,0.0,65,8,1010,2011-12-04,338,22.475320317248478,3.5129183969343756
Chau Doc,32,25,6,ESE,0.2,72,29,1010,2012-12-04,339,11.521720878323757,3.5502387209308277
Chau Doc,30,21,14,E,0.3,74,35,1010,2013-12-04,338,20.630713650581807,3.769540815274798
Chau Doc,32,24,9,SE,3.6,81,35,1011,2014-12-04,338,11.469097570445047,3.7591509948503363
Chau Doc,33,27,12,E,0.4,61,39,1010,2015-12-04,338,25.001287844361823,3.3976827148919773
Chau Doc,31,24,8,S,1.7,80,36,1011,2016-12-04,339,10.87025082854535,3.473559698880486
Chau Doc,31,25,8,ENE,31.2,82,36,1009,2017-12-04,338,9.821618840932896,3.255520258201937
Chau Doc,34,26,11,E,0.0,70,18,1010,2018-12-04,338,18.98720385950406,3.9233060601276444
Chau Doc,28,21,18,E,0.0,64,2,1013,2019-12-04,338,32.75382427246023,3.2476460164701955
Chau Doc,28,21,18,ENE,0.0,67,5,1011,2020-12-04,339,30.153969672231884,3.2435226327294604
Chau Doc,32,22,8,ENE,0.0,66,3,1012,2009-12-05,339,17.453624624963034,4.105873447887743
Chau Doc,31,23,13,NE,15.3,85,54,1007,2010-12-05,339,12.069995197733597,3.672404854595374
Chau Doc,30,21,11,NE,0.0,65,19,1010,2011-12-05,339,22.60846871841404,3.7647548061996363
Chau Doc,33,25,6,E,0.0,70,18,1010,2012-12-05,340,12.315452621886283,3.8317817005134893
Chau Doc,30,21,14,SE,0.2,71,20,1009,2013-12-05,339,22.722707858219632,3.7647548061996363
Chau Doc,32,24,9,E,0.0,81,33,1012,2014-12-05,339,11.470503637354335,3.7543781772425913
Chau Doc,33,26,10,E,0.2,67,29,1011,2015-12-05,339,19.04936089383154,3.62691774298117
Chau Doc,31,24,8,NE,1.6,77,30,1010,2016-12-05,340,12.123956229190448,3.469422051184228
Chau Doc,31,25,9,NE,23.6,80,43,1010,2017-12-05,339,11.545309008942471,3.251386876906
Chau Doc,34,26,8,E,0.0,66,14,1010,2018-12-05,339,16.69432440996465,3.9183248225370284
Chau Doc,27,20,19,E,0.0,64,7,1013,2019-12-05,339,34.25590552159949,3.166843610679119
Chau Doc,28,21,17,SE,0.0,70,5,1011,2020-12-05,340,26.526272813089392,3.2396590014369284
Chau Doc,32,24,8,ENE,0.1,67,25,1012,2009-11-29,333,16.52185042872552,3.787369673409111
Chau Doc,32,24,9,NNE,13.9,86,48,1008,2010-11-29,333,9.148566294479801,3.787369673409111
Chau Doc,32,24,7,ENE,0.2,75,13,1009,2011-11-29,333,11.988390718940238,3.787369673409111
Chau Doc,32,25,11,ESE,1.1,78,21,1009,2012-11-29,334,14.53009883183141,3.5755655450078985
Chau Doc,31,23,15,NNE,1.8,79,26,1011,2013-11-29,333,17.61492314864934,3.704676012417646
Chau Doc,32,25,7,WNW,0.0,74,12,1008,2014-11-29,333,12.132386784428384,3.5814363471747144
Chau Doc,33,26,9,ENE,3.5,71,37,1012,2015-11-29,333,15.821025678822757,3.658789184046739
Chau Doc,32,23,15,NNE,0.7,76,21,1011,2016-11-29,334,19.968912873640438,3.9667441448732648
Chau Doc,30,25,9,ENE,6.4,81,61,1009,2017-11-29,333,10.927089136015855,2.9614910876563543
Chau Doc,32,25,7,E,2.5,75,39,1013,2018-11-29,333,11.793985223683144,3.5814363471747144
Chau Doc,32,25,10,NE,0.0,72,40,1011,2019-11-29,333,16.66003778516504,3.5814363471747144
Chau Doc,29,24,18,NNE,4.0,78,65,1010,2020-11-29,334,20.11685426813556,2.8913686047664835
Chau Doc,32,22,7,S,0.0,69,10,1012,2009-12-06,340,14.68416899979357,4.100982598360022
Chau Doc,31,24,7,NE,19.9,87,50,1008,2010-12-06,340,7.325089507991996,3.469422051184228
Chau Doc,31,23,12,SSE,0.0,68,41,1010,2011-12-06,340,21.76892483511189,3.668030345790691
Chau Doc,32,27,7,ENE,0.0,69,10,1010,2012-12-06,341,13.465572037039696,3.0582509904000723
Chau Doc,30,21,11,E,0.0,69,10,1009,2013-12-06,340,20.295143087457646,3.7602702916378545
Chau Doc,31,24,6,WSW,3.1,81,44,1011,2014-12-06,340,8.671578088142741,3.469422051184228
Chau Doc,33,27,9,ENE,3.2,68,42,1011,2015-12-06,340,16.889759908312918,3.3893267109480476
Chau Doc,32,25,10,E,4.2,76,46,1010,2016-12-06,341,14.597350420363272,3.542068805202944
Chau Doc,32,24,6,ENE,2.3,74,25,1010,2017-12-06,340,11.090174267336,3.74990602315209
Chau Doc,33,26,5,S,0.0,68,26,1009,2018-12-06,340,11.157398381640666,3.622597417682428
Chau Doc,27,20,25,S,0.0,63,7,1014,2019-12-06,340,42.1297297732501,3.1630713181878285
Chau Doc,29,22,18,S,0.0,69,7,1012,2020-12-06,341,28.259468058377678,3.3125611072416303
Chau Doc,35,22,3,SSE,0.0,70,23,1012,2009-12-07,341,8.597816188652846,4.827026124855958
Chau Doc,30,24,11,NE,13.3,84,26,1009,2010-12-07,341,11.068719615883236,3.1730770747216757
Chau Doc,31,23,7,NE,6.7,80,55,1009,2011-12-07,341,10.129307908038927,3.66395380649998
Chau Doc,33,26,6,ENE,1.4,71,51,1010,2012-12-07,342,11.77449577328924,3.61484318716911
Chau Doc,30,20,13,NNE,0.0,65,8,1010,2013-12-07,341,25.901621684713465,3.9135487777659725
Chau Doc,31,24,8,SSE,0.3,79,32,1010,2014-12-07,341,11.2796634911666,3.4655662392158395
Chau Doc,33,25,12,NE,1.8,69,46,1012,2015-12-07,341,20.931077499580446,3.8275231728615857
Chau Doc,32,24,12,E,12.3,78,44,1010,2016-12-07,342,15.646731230519231,3.741879286434157
Chau Doc,32,24,8,SE,2.4,72,14,1010,2017-12-07,341,14.377999992735043,3.7457384896807824
Chau Doc,33,27,6,ESE,13.8,73,43,1009,2018-12-07,341,10.926183365699226,3.3855599145467874
Chau Doc,27,19,21,E,0.0,60,7,1014,2019-12-07,341,40.995462448070825,3.336815073776767
Chau Doc,30,23,17,SE,0.0,69,22,1011,2020-12-07,342,26.975835049519286,3.385571949082274
Chau Doc,33,23,7,ESE,0.0,69,23,1012,2009-12-08,342,14.593603914646422,4.183548224032592
Chau Doc,31,22,13,ENE,0.0,79,12,1009,2010-12-08,342,16.18845740340147,3.8388777527091125
Chau Doc,30,24,6,NE,4.3,83,53,1009,2011-12-08,342,7.840813861247312,3.1698078797732574
Chau Doc,33,26,4,ESE,4.3,75,32,1010,2012-12-08,343,8.062146725749987,3.611416207010173
Chau Doc,31,21,11,ESE,0.0,67,12,1010,2013-12-08,342,21.6022037810162,4.000860528659989
Chau Doc,32,24,9,NNE,0.2,75,31,1011,2014-12-08,342,14.252297833976074,3.741879286434157
Chau Doc,33,25,10,ENE,2.3,70,48,1011,2015-12-08,342,17.802048129754407,3.8235797075353393
Chau Doc,30,24,15,NE,5.9,80,64,1008,2016-12-08,343,16.429457079091097,3.1668028064826146
Chau Doc,32,25,10,ENE,0.0,71,21,1012,2017-12-08,342,17.1422285531022,3.5384194411401646
Chau Doc,33,26,10,E,1.0,70,45,1010,2018-12-08,342,17.530301284890008,3.61484318716911
Chau Doc,27,19,18,S,0.0,63,15,1015,2019-12-08,342,34.3286316998856,3.333377180928245
Chau Doc,30,24,16,SSE,0.0,70,34,1011,2020-12-08,343,24.778401659544837,3.1668028064826146
Chau Doc,34,23,8,E,0.0,65,6,1012,2009-12-09,343,17.91621032579264,4.4314383883762
Chau Doc,31,21,7,E,0.0,76,7,1009,2010-12-09,343,12.049763462550917,3.997067592441052
Chau Doc,31,23,19,NE,4.3,76,63,1010,2011-12-09,343,23.18000150021856,3.6567089055864
Chau Doc,32,25,4,SSE,5.0,73,39,1010,2012-12-09,344,8.504404532792538,3.532008251452382
Chau Doc,31,23,7,NE,0.0,68,3,1009,2013-12-09,343,14.637204800127488,3.6567089055864
Chau Doc,31,22,13,NNE,0.0,73,12,1012,2014-12-09,343,20.134083370044912,3.835238381037939
Chau Doc,32,26,8,SW,17.0,77,43,1012,2015-12-09,343,11.85274024455557,3.3081779317720166
Chau Doc,32,23,10,ESE,2.8,73,43,1008,2016-12-09,344,16.59305754554743,3.9184215405179614
Chau Doc,30,22,12,NNE,0.0,66,26,1012,2017-12-09,343,23.16256448251536,3.5750859389438467
Chau Doc,32,26,7,ENE,0.0,68,34,1011,2018-12-09,343,14.076311597314447,3.3081779317720166
Chau Doc,29,19,16,E,0.0,63,5,1014,2019-12-09,343,31.919400291321644,3.814553090503104
Chau Doc,30,23,14,SW,0.0,68,32,1010,2020-12-09,344,24.17459934488716,3.379437700633704
Chau Doc,34,25,7,E,0.0,66,4,1011,2009-12-10,344,15.364018656644012,4.091420284028688
Chau Doc,34,23,4,WSW,0.0,76,9,1009,2010-12-10,344,8.540151386889777,4.427606660352824
Chau Doc,30,22,24,NNE,0.0,69,30,1010,2011-12-10,344,34.40993617688949,3.5719946724570644
Chau Doc,32,25,4,E,2.9,73,33,1010,2012-12-10,345,8.502096904357746,3.529252244455331
Chau Doc,32,23,10,E,0.0,67,4,1008,2013-12-10,344,19.686052480406982,3.9184215405179614
Chau Doc,31,22,16,ESE,0.0,70,5,1011,2014-12-10,344,25.567623287458144,3.831922168762598
Chau Doc,33,26,8,E,14.7,75,45,1011,2015-12-10,344,12.838502640349907,3.6082935268617207
Chau Doc,30,23,15,SW,0.0,73,31,1009,2016-12-10,345,21.756117423087378,3.376800743614928
Chau Doc,32,22,8,ESE,0.0,64,4,1013,2017-12-10,344,18.30400500972903,4.084789795080741
Chau Doc,34,26,9,ESE,0.9,70,33,1010,2018-12-10,344,16.389658283909572,3.898204231585564
Chau Doc,30,21,12,W,0.0,66,7,1012,2019-12-10,344,23.48845377198123,3.745422797007234
Chau Doc,31,24,12,SSE,0.9,67,56,1010,2020-12-10,345,22.058116719806524,3.4530264940351296
Chau Doc,30,23,9,ENE,5.6,75,43,1013,2009-11-30,334,14.21759856863158,3.4211134696295877
Chau Doc,31,23,10,ESE,1.2,85,54,1008,2010-11-30,334,10.266960030460744,3.698603191947666
Chau Doc,32,25,8,ESE,0.0,73,7,1009,2011-11-30,334,13.746072767858909,3.5755655450078985
Chau Doc,32,25,11,E,0.3,77,13,1009,2012-11-30,335,15.075268344236957,3.569956961423655
Chau Doc,30,22,16,NNE,0.0,76,19,1011,2013-11-30,334,20.789835776245972,3.6160450849845485
Chau Doc,33,25,7,W,1.0,77,31,1008,2014-11-30,334,11.199781222857338,3.863719405873901
Chau Doc,33,25,11,ENE,2.2,71,28,1012,2015-11-30,334,18.572268479215012,3.863719405873901
Chau Doc,31,24,15,ESE,1.0,80,37,1012,2016-11-30,335,16.64904833880478,3.492852059449062
Chau Doc,33,25,9,NE,0.3,71,23,1008,2017-11-30,334,16.03385269672024,3.863719405873901
Chau Doc,32,25,4,SSE,0.2,72,40,1012,2018-11-30,334,8.764498290895235,3.5755655450078985
Chau Doc,32,25,8,SE,0.1,72,29,1010,2019-11-30,334,14.1678362722703,3.5755655450078985
Chau Doc,24,23,20,NNE,1.2,89,90,1011,2020-11-30,335,10.997686903215678,1.203602333383838
Chau Doc,34,23,6,E,0.0,62,7,1011,2009-12-11,345,15.49071741809501,4.424151822745606
Chau Doc,32,23,6,SSW,0.1,77,18,1008,2010-12-11,345,10.296179900002493,3.9153640173146615
Chau Doc,28,20,23,ENE,0.0,68,10,1011,2011-12-11,345,34.88257503242012,3.4062299544871997
Chau Doc,32,25,7,NE,0.0,69,7,1010,2012-12-11,346,13.936607536158085,3.5267994346974643
Chau Doc,33,24,7,ENE,0.0,70,5,1009,2013-12-11,345,13.955517219546326,4.001795894076574
Chau Doc,32,22,16,E,0.0,70,21,1011,2014-12-11,345,25.754206220433232,4.081602455625321
